"uuid","openboxes","name_es","concept","packaging"
"2c3ddf95-dd47-49c0-be37-1df18c57c59e",,"SSA:  Furosemida de 40 mg, tableta, envase con 20 tabletas. - 20 tabletas","PIH:99",
"82681d39-fadb-4ca0-9f44-557fd3568f66",,"CES:  Ciprofloxacino/dexametasona solucion oftalmica","CIEL:104425",
"ec8f41b7-3db4-472f-a291-02eacf48ca1b",,"CES:  Dexametasona 0,5mg - 20 tabletas","CIEL:104425",
"962ca1b8-bc3d-4ddf-8a5c-df2641f041a2",,"CES:  Dexametasona inyectable 4mg/ml - 2ml","CIEL:104425",
"aad7d3d1-69eb-44fb-966a-10c9c3ae9c9b",,"CES:  Dexametasona/tobramicina oftalmica 3mg/ml","CIEL:104425",
"c59f4dcf-34cd-42b8-8baa-733b8912fd16",,"CES:  Tobramicina/dexametasona uguento oftalmico","CIEL:104425",
"60c5a970-281c-4d53-b361-80b1fe5efbe1",,"CES:  Trimetroprima/sulfametoxazol 160mg/800mg - 14 tabletas","CIEL:105281",
"22eeab8d-fb54-44c6-9fde-845fce1694bc",,"CES:  Trimetroprima/sulfametoxazol 80mg/400mg - 20 tabletas","CIEL:105281",
"e2ab1d6c-fe74-4d73-bf0f-80f01db5f864",,"CES:  Trimetroprima/sulfametoxazol suspencion 80 mg/400 mg/100 ml","CIEL:105281",
"da62ac35-6b70-4dbe-ac1a-a42436764f85",,"CES:  Formula enfamil sin lactosa para 6-12 meses **especial**","CIEL:5254",
"7820456d-96b2-4b3a-9387-2a805535fd49",,"CES:  Formula lactea para nino mayor de 6 meses **especial**","CIEL:5254",
"97858c20-8b8d-414b-bd41-421fed4f91d5",,"CES:  Formula lactea para nino menor de 6 meses **especial**","CIEL:5254",
"f6afc4b4-8327-428f-99d3-402e556d9c38",,"CES:  Formula lactea para prematuro **especial**","CIEL:5254",
"f43c2a49-cc3b-40e8-a1f9-cc8884e42fc9",,"CES:  Aciclovir 400mg - 35 tabletas","CIEL:70245",
"333dfe1c-ec5d-40d7-ba20-b21170b498d9",,"CES:  Amiodarona 200mg - 20 tabletas **especial**","CIEL:71118",
"69c9cbb3-824b-4ac1-a889-959c0463dc2e",,"CES:  Amlodipino 5mg - 10 tabletas","CIEL:71138",
"7cff32ad-964f-40c7-8b34-c998d44b489b",,"CES:  Cefalexina 500mg - 12 tabletas","CIEL:73087",
"2240f07f-fd2d-4f51-a41c-226b34a02396",,"CES:  Clopidogrel - tableta","CIEL:73602",
"a98424c3-4fe8-4079-ad40-34d7e12692fd",,"CES:  Diclofenaco 100mg - 20 tabletas","CIEL:74782",
"9b1e46b7-fb29-49f5-8a38-2ef3d1889230",,"CES:  Diclofenaco gel 1.16% - 60g","CIEL:74782",
"9fb88cb6-431a-431c-953a-a0cec2fe3329",,"CES:  Diclofenaco solucion inyectable 75mg - 1 ampolla","CIEL:74782",
"657f002e-2b9c-49a5-867e-72ab52f69343",,"CES:  Difenhidramina - jarabe","CIEL:75015",
"307634a7-b5d7-495a-84f4-18d57d66f8fe",,"CES:  Difenhidramina - solución inyectable","CIEL:75015",
"de51aef9-2c03-4d3a-9276-8b94c154f83b",,"CES:  Difenhidramina 25mg - 30 capsulas","CIEL:75015",
"3f87fc51-80f0-4a46-a1f2-6128885a4e8f",,"CES:  Enalapril 10mg 30 tabletas","CIEL:75634",
"db45361c-7432-4452-b2f7-ee34c45e156f",,"CES:  Fentanil inyectable - 1 ampolla **especial**","CIEL:76272",
"afb07a22-bac6-4fb2-89f7-a061b70f5803",,"CES:  Fumarato ferroso 200mg - 50 tabletas","CIEL:76335",
"ce0201cc-3a12-4070-ae3b-77e90fe671c2",,"CES:  Fluoxetina 20mg - 28 tabletas","CIEL:76553",
"819e91c3-5ecf-4381-8cf8-6ab195e853e4",,"CES:  Gabapentina 300 mg - 15 capsulas","CIEL:76750",
"97ccc061-d3ba-46f8-9d6d-9e56ba1238aa",,"CES:  Gabapentina 400 mg - 15 capsulas","CIEL:76750",
"4d53b37d-1ea3-4f1f-aa96-c47e270c1527",,"CES:  Hidralazina inyectable 20mg/ml - 5 ampollas","CIEL:77676",
"1f0b75ea-5693-44ee-9360-a65c9653b20d",,"CES:  Ipratropio aerosol 20mcg - 200 dosis","CIEL:78200",
"cb9547dd-ffcd-4602-ac7c-1305bc39bdf8",,"CES:  Salbutamol/bromuro de ipratropio solucion para nebulizar","CIEL:78200",
"9b4489ba-819b-4a19-a5df-7c8fecc5dc83",,"CES:  Complejo b (sin hierro)","CIEL:78230",
"d2e489d0-5663-4c52-ab94-007da347d29c",,"CES:  Lactulosa 10g/15ml - 125ml","CIEL:78632",
"6b14acd5-2b9a-416a-836e-c60f80b1b36a",,"CES:  Levotiroxina tabletas 100mcg - 100 tabletas **especial**","CIEL:78809",
"2679ba0d-ab3f-4af8-8306-0d92be33eb9d",,"CES:  Levotiroxina tabletas 125mcg - 100 tabletas **especial**","CIEL:78809",
"85885ffd-70ee-4382-a34f-2da573f9d291",,"CES:  Loperamida - tableta","CIEL:79038",
"8a59dd3f-4977-4c58-8a36-05adbff9c386",,"CES:  Sulfato de magnesio inyectable 10% - 1 ampolla **especial**","CIEL:79247",
"cca32aad-e77f-4b17-b242-aa5fe10f4d9f",,"CES:  Mesalazina 500mg tabletas **especial**","CIEL:79616",
"153804ac-51e5-4e54-a0ff-10bb4128f02e",,"CES:  Mesalazina supositorios 250mg **especial**","CIEL:79616",
"4fdc241c-851f-4f2c-8490-68a739ebfc95",,"CES:  Mesalazina supositorios 500mg **especial**","CIEL:79616",
"c3b2fb88-48f7-4bbd-ac21-9d52daf2eadd",,"CES:  Metformina 850mg - 30 tabletas","CIEL:79652",
"62c58b73-3be5-43ec-9b14-bf7b20d83068",,"CES:  Metotrexato 2.5mg - 50 tabletas **especial**","CIEL:79700",
"330d4317-12ee-486a-b547-bfef5eca261a",,"CES:  Metoclopramida - tableta","CIEL:79757",
"da94df17-95fd-4693-b63e-c1d06df3adab",,"CES:  Metoclopramida inyectable 10mg/2ml - 2ml","CIEL:79757",
"36fbc8fb-7855-47b6-af28-4f2c286a09bf",,"CES:  Metoclopramida suspencion 400mg - 20 ml","CIEL:79757",
"e1803964-b584-45df-ac40-4a491dbaacdd",,"CES:  Metoprolol 100 mg - 50 tabletas","CIEL:79767",
"2199a10e-5f56-44a4-87cb-38159f268dda",,"CES:  Misoprostol 200 mcg - 28 tabletas","CIEL:79984",
"f265f328-9fd7-43cc-9d1a-8cb884f6fe93",,"CES:  Montelukast 10mg - 20 tabletas","CIEL:80092",
"eb5c3590-1564-4fd4-9b16-5a856764baaa",,"CES:  Montelukast 4mg - tabletas masticables","CIEL:80092",
"fe1b28e5-4a46-414e-a5c6-c4b9c7b1c804",,"CES:  Morfina 30mg - 100 pastillas **especial**","CIEL:80107",
"566f369d-3241-40f3-b2ee-0230969b9be7",,"CES:  Nitroglicerina 5mg tabletas sublinguas **especial**","CIEL:80704",
"3ede891f-ce5d-4755-9b95-ea788eaa6a08",,"CES:  Cloruro de sodio inyectable 1,7g/10ml","CIEL:80804",
"1d7e60d0-50ce-4157-84d4-fa59b2f620b3",,"CES:  Oxitocina inyectable - 1 ampolla","CIEL:81369",
"8fb11058-716e-4fc0-82ff-01e749769abd",,"CES:  Permetrina shampoo 1 % (shampoo para piojos)","CIEL:81834",
"9e2494e3-f5d9-409b-a2bc-a2249973a9a2",,"CES:  Fenitoina 100mg 50 tabletas","CIEL:82024",
"bdb384ec-af5b-4c10-934d-1bba593d714f",,"CES:  Fenitoina suspencion 0.750g/100ml 150 ml","CIEL:82024",
"b6d3b323-603d-4951-b70b-efc882d412c2",,"CES:  Pravastatina - tableta","CIEL:82411",
"ce318d52-173f-4897-9101-d6e8ccd1b6ff",,"CES:  Prednisona 50mg 20 tabletas","CIEL:82453",
"24551f40-b6e6-4b50-8af6-73db844215bc",,"CES:  Prednisona 5mg 20 tabletas","CIEL:82453",
"66285ff9-9127-46b4-83f5-886a1165c539",,"CES:  Prometazina **especial**","CIEL:82670",
"145434b6-d2e9-463b-b5fe-8715d8a1aa07",,"CES:  Propranolol 40mg - 30 tabletas","CIEL:82734",
"944d4e6a-f8fa-41e6-afb8-f582e31e4208",,"CES:  Risperidona 1mg 20 tabletas","CIEL:83405",
"7f2b8048-e4de-4f1b-9148-10903f1b79f5",,"CES:  Risperidona 2mg 40 tabletas","CIEL:83405",
"950a9c0c-0c3e-4c52-ac85-118e0542fdbe",,"CES:  Simvastatina 10mg - tabletas","CIEL:83936",
"0df94ef6-fc87-472a-b2a6-b8a3e2da6b66",,"CES:  Tramadol - capsulas","CIEL:85276",
"3d735fd4-0c78-4c15-a166-979d366495d5",,"CES:  Tramadol inyectable 50mg/ml 5 ampollas de 2ml","CIEL:85276",
"fb1459da-6d05-4252-ad69-d471f74d0ead",,"CES:  Gentamicina inyectable 80mg/ml - 2ml","PIH:100",
"06534d95-cad8-4ac7-98e3-05b31b7c123b",,"CES:  Hidroclorotiazida 25mg - 20 tabletas","PIH:1243",
"7e5a3a57-1163-47d0-a5df-c4a9dbbbc2c9",,"CES:  Omeprazol 20mg - 7 tabletas","PIH:1244",
"9ebb0696-073c-47d6-835d-fc3b2a19b02a",,"CES:  Levonorgestrel 1.5mg - 1 tableta","PIH:1718",
"940299b2-81fc-4025-b399-168e85c25bc1",,"CES:  Metronidazol 500mg - 30 tabletas","PIH:237",
"fbd84189-6b59-41d1-a3bd-f272dc4c6901",,"CES:  Metronidazol adulto suspension 5.0g - 120ml","PIH:237",
"0f7272a2-fce5-4a93-a1e9-5e540adcd511",,"CES:  Metronidazol crema","PIH:237",
"63b0dbb9-957e-4c5b-aaaf-47ea163e7eb5",,"CES:  Metronidazol pediatrico suspension 2.5g - 120ml","PIH:237",
"ca3938d7-d8b5-4291-aa57-ed934b6323d4",,"CES:  Fenobarbital 100mg 40 tabletas **especial**","PIH:238",
"5d62c62b-dc56-45aa-a49a-39b4ab346ec3",,"CES:  Claritromicina 500mg - 10 tabletas","PIH:2459",
"d2fec31f-5c53-4a9c-b6a5-f3357f4b03d9",,"CES:  Diazepam - tableta","PIH:247",
"59767573-f056-4d9a-ba37-069f7e0c2bd0",,"CES:  Diazepam inyectable 10mg 1 ampolla","PIH:247",
"3015186a-e5bf-42bd-9177-9b17c7d8a511",,"CES:  Nifedipino 10 mg tabletas","PIH:250",
"5964a13d-f92f-4dd8-82b2-313ccb4568ce",,"CES:  Nifedipino lp 30mg - 30 tabletas","PIH:250",
"a9ed7c63-6064-48c4-bb1e-2d0867180b93",,"CES:  Metildopa 250 mg - 30 tabletas **especial**","PIH:251",
"2b191dc8-f91e-4e5c-9659-7d0ffa22ec20",,"CES:  Amoxicilina 500 mg - 12 tabletas","PIH:265",
"864d84f3-1136-4957-89b8-b396dfc4592e",,"CES:  Amoxicilina suspension 500mg/5ml - 75ml","PIH:265",
"c5d3e7ea-02e5-4547-84c6-225dcf142d4d",,"CES:  Cloranfenicol oftalmica 5mg/ml - 5ml","PIH:266",
"3601ee67-9cb5-4acf-88e6-3b98ede2dd83",,"CES:  Ampicilina inyectable 1g - 1 ampolla","PIH:269",
"cddb9407-0367-4ebe-b25b-92f7ad3dfd0b",,"CES:  Ampicilina inyectable 500mg - 1 ampolla","PIH:269",
"3ff1acf5-4e64-477b-af11-f89af583c1d3",,"CES:  Carvedilol 25mg - 14 tabletas **especial**","PIH:3185",
"296f271e-285e-4521-b657-9a7e0301fb58",,"CES:  L-ornitina + l-aspartato 3g - granulados [hepa merz] **especial**","PIH:3186",
"0e2ee1d6-ccc2-4f83-9e11-9d708c27cbaf",,"CES:  Isosorbida (dinitrato) 10mg - 20 tabletas","PIH:3428",
"26d88b83-2d7d-4eeb-9ed7-359e2ad25348",,"CES:  Isosorbida (dinitrato) 5mg - 20 tabletas","PIH:3428",
"0004bfd1-bc8a-4327-a91e-35576cbff57b",,"CES:  Digoxina 0.25mg - 20 tabletas **especial**","PIH:3488",
"98b8dbc8-1e40-4545-934f-4aa772b090db",,"CES:  Electrolitos orales - 1 sobre","PIH:351",
"ffe3852f-0bc1-451c-b830-61fdd0772493",,"CES:  Gel de glucosa oral","PIH:351",
"ed2fe27c-a2e7-4e46-b9dd-93a4f95fd997",,"CES:  Bencilpenicilina benzatilica benzatinica compuesta inyectable - 1200000ui","PIH:4034",
"40127aa5-07a0-4701-9aa5-65f612f00148",,"CES:  Bencilpenicilina procainica y cristalina inyectable 400 000 ui - 2ml","PIH:4034",
"70bbe554-c3ec-4ee1-be66-592428bf10ef",,"CES:  Gluconato de calcio inyectable 10% - 1 ampolla","PIH:4035",
"21eb8282-b159-4e3f-9e98-e0adc5b3fd75",,"CES:  Glibenclamida 5mg - 50 tabletas","PIH:4046",
"983ed21b-ecbe-419a-a44a-6808ae123f8e",,"CES:  Haloperidol 5mg - 20 tabletas **especial**","PIH:4047",
"f6661447-7779-4133-a461-eeaeb3db5d3b",,"CES:  Haloperidol decanoate inyectable 50mg/ml **especial**","PIH:4047",
"ad274496-57ff-4238-91cc-5931db17b5b5",,"CES:  Haloperidol inyectable 5mg/ml","PIH:4047",
"ca4a245e-bec5-4507-ae4e-2dc0fb73131a",,"CES:  Carbidopa/levodopa 50/250mg - 100 capsulas **especial**","PIH:4049",
"123ee45a-822f-4fdd-9f15-3b9bbfb745dd",,"CES:  Espironolactona 25mg - 30 tabletas","PIH:4061",
"ac579ba8-03bb-41a0-8c44-0dbdd5f0b04f",,"CES:  Calcio y vitamina a y d2 - 60 tabletas","PIH:4063",
"c68f9805-5c86-44ac-94d9-7b7ef77e4e19",,"CES:  Despensa para embarazada","PIH:4063",
"979dff90-ae42-492e-a05c-f9191916b341",,"CES:  Óxido de zinc pasta 25g/100g - 30g","PIH:4064",
"e864bcd1-b735-48d2-a55a-74fc56bf5741",,"CES:  Zinc 0.38 g capsulas","PIH:4064",
"cbabecca-1185-4fe2-8995-d40d24a41099",,"CES:  Benzoato de bencilo solucion corporal","PIH:409",
"3b3b9c51-7b15-47ef-92ba-9a179c591198",,"CES:  Amoxicilina / acido clavulánico - 400mg/57mg/5ml","PIH:450",
"a035ab5b-f2dd-4058-9933-ac1f107e6094",,"CES:  Amoxicilina/acido clavulanico 875mg/125mg - 10 tabletas","PIH:450",
"fc738280-504b-4a0d-8259-7454a6162db9",,"CES:  Vitaminas angels","PIH:461",
"eaf48d75-129a-463b-a2e7-053d1a902ffa",,"CES:  Ceftriaxona - solución inyectable","PIH:496",
"e1b624b4-d15a-4a5a-818a-2f65e6e5e6c4",,"CES:  Ceftriaxona solucion inyectable 1g - 1 ampolla","PIH:496",
"1cc18881-7b60-4ef9-9ad3-407331027191",,"CES:  Diu de cobre","PIH:5275",
"c51b7cdb-8384-4016-bf33-dd7b471495e4",,"CES:  Azitromicina 200mg/5ml - suspencion 30 ml","PIH:735",
"a1ed2bbb-125f-425c-8430-73db798924eb",,"CES:  Azitromicina 500 mg - 3 tabletas","PIH:735",
"296a838c-d16b-4533-9320-94130fc969df",,"CES:  Ciprofloxacino 500mg - 14 tabletas","PIH:740",
"2aa8b6af-df9c-4f3e-887c-dc2d076131ed",,"CES:  Ciprofloxacina solucion otica - 10ml","PIH:740",
"ece1622d-2d09-489e-8d00-80d3b80339a3",,"CES:  Ciprofloxacina/hidro/lid solucion otica - 10ml","PIH:740",
"19f759aa-cbdb-4a21-8f3e-1c27d6dc7e61",,"CES:  Ciprofloxacino solucion oftalmica - 5ml","PIH:740",
"74831778-bd7b-4789-835f-8b7020181ac8",,"CES:  Fluconazol 150mg - 1 capsula","PIH:747",
"8178ba95-f0a4-4689-b782-10f29130ddcb",,"CES:  Prednisolona oftalmica **especial**","PIH:765",
"403c7539-f481-427c-872f-9bba9b28980d",,"CES:  Hidroxicarbamida 500mg capsulas [hydrea] **especial**","PIH:7658",
"45fc66ac-4d6e-4f8c-86ce-01ab5c2188a9",,"CES:  Ondansetron tabletas **especial**","PIH:7663",
"82a31c5c-f7fe-49dc-8bc0-185c41d9a64a",,"CES:  Tamoxifeno 20 mg - 14 tabletas **especial**","PIH:7664",
"b06a3dea-f761-4850-a40d-101f307be922",,"CES:  Salbutamol aerosol 100mcg - 200 dosis","PIH:798",
"035b7917-8bf1-4a74-a8e2-a59c53379101",,"CES:  Acido acetilsalicilico 100mg - 30 tabletas","PIH:88",
"33b1a87f-90c1-4948-8d18-7554a2bf93b5",,"CES:  Acido acetilsalicilico 300mg - 20 tabletas eff","PIH:88",
"f44edc7e-b014-494c-b888-7fea887becbb",,"CES:  Acido acetilsalicilico 500mg - tabletas","PIH:88",
"eef596ed-a691-4858-988d-7685a5153be4",,"CES:  Citrato de potacio + citrato acido [uroclasio] - 150ml **especial**","PIH:88",
"388bda37-075d-4811-8284-8231099ec977",,"CES:  Paracetamol 300mg - 12 supositorios","PIH:89",
"3d8dd9d2-aad7-40d3-9287-c0911175f42b",,"CES:  Paracetamol 500mg - 10 tabletas","PIH:89",
"f9a8167c-60c8-4b8e-957f-ff4acdaaf63e",,"CES:  Paracetamol jarabe 3.2g/100 ml - 120 ml","PIH:89",
"29ff56b4-1ba4-4569-83c2-3afec35d9ac8",,"CES:  Paracetamol solucion 100mg/ml - 20ml","PIH:89",
"7883a4b7-1090-4d2c-b13c-8a17f595e2ae",,"CES:  Paracetamol/cafeína 500mg/50mg - tabletas","PIH:89",
"a88f9c47-2e78-47ed-8440-e04e74216199",,"CES:  Paracetamol/metocarbamol 350mg/400mg - tabletas","PIH:89",
"b3cb6c34-e7ce-4b90-a40d-e5bb6d19edd1",,"CES:  Ibuprofeno 800mg - 12 tabletas","PIH:912",
"38ea52ac-6446-46b8-b6a6-5d3af14529b8",,"CES:  Ibuprofeno solucion pediatrica","PIH:912",
"97474334-3329-4c81-af60-3a0fb2b4477c",,"CES:  Nistatina 100 000 iu - 12 ovulos","PIH:919",
"78f6b1c5-95c8-4e58-814a-fc5675ee240f",,"CES:  Nistatina suspension 100 000ui/ml - 24 ml","PIH:919",
"9a75055f-d761-49a3-a631-b35ab3bf7991",,"CES:  Carbamazepina 200mg - 20 tabletas","PIH:920",
"91e68dc4-1db8-4190-b54b-60c15f44827f",,"CES:  Carbamazepina suspension 2g/100 ml - 100 o 120ml","PIH:920",
"63c5c567-a2fe-4ec1-997e-e92078b2bda7",,"CES:  Oxcarbamazepina 60mg/ml - 100ml **especial**","PIH:920",
"54552242-459f-4dbc-8c23-67858b58b8d1",,"CES:  Dicloxacilina 500mg tabletas","PIH:922",
"f78897c7-33f6-4d99-aa32-59c9ca2d5758",,"CES:  Dicloxacilina suspencion 50mg/ml 60ml","PIH:922",
"78cc5813-183a-4c4a-9f29-887daaaa8b34",,"CES:  Ranitidina 150mg 20 tabletas","PIH:923",
"07f71a04-0a5c-4443-a405-6aca49d5a559",,"CES:  Ketoconazol 2% - 100g","PIH:926",
"bdf95969-cd6b-41bc-85c3-5b4cd1f57ea1",,"CES:  Ketoconazol 2% - 30g","PIH:926",
"1cf0c7f7-0f59-47af-9a67-97eeebcac971",,"CES:  Ketoconazol shampoo","PIH:926",
"ac3fdeaf-c736-4162-a16c-cc3b78c2ae8d",,"CES:  Sulfadiazina de plata crema 1g","PIH:938",
"21904c56-55f2-4055-862a-58669bef510a",,"CES:  Albendazol 200mg - 6 tabletas","PIH:941",
"ad74e603-7fe1-47ee-8fba-7497b6a7592c",,"CES:  Albendazol suspencion 20mg/ml - 20 ml","PIH:941",
"d5255868-afd5-4cc6-8be1-74c8927431e1",,"CES:  Doxiciclina 100mg - 10 capsulas","PIH:95",
"0172ff47-c96b-4c28-8b68-ada10c5064fa",,"CES:  Clotrimazol - 12 ovulos","PIH:960",
"f2f58372-41dc-4406-9ddb-9ceffaf4a70b",,"CES:  Furosemida 40mg - 20 tabletas","PIH:99",
"ed9c41c8-93e9-42b4-bf6d-1e3e79293120",,"CES:  Acido retinoico 0.05g - 30g","CIEL:85330",
"5b429d13-1296-40e6-a309-09387935eb0d",,"CES:  Algestona/estradiol inyectable 150mg/10mg/ml - 1ml","CIEL:165467",
"22e3ccdc-f08c-40a2-a315-b8d74b7ddff1",,"CES:  Bloqueador solar","CIEL:165466",
"cd8e33a2-63f8-4bc9-9813-b8c5218d44d8",,"CES:  Despensa nutrihuate **especial**","CIEL:165465",
"f80bf96f-6291-4227-949a-f8b2cc3c773a",,"CES:  Diu de hormona (mirena)","CIEL:165464",
"6fa4c746-4c66-47ee-8602-9ac36f81d516",,"CES:  Meclizina/piridoxina 25mg/50mg - 12 tabletas","CIEL:165470",
"aacef6f9-3b37-4013-930c-b0200307aa1f",,"CES:  Psoriaderm **especial**","CIEL:165472",
"b1ee68b1-8075-488c-b288-b3d38d0c77a0",,"CES:  Formula magistral **especial** (precisar cual en comentario)","PIH:12210",
"a1bc1ab4-d0e8-4e15-af77-3a89fee9e0e2",,"CES:  Pruebas de tipificacion sanguinea","CIEL:165473",
"af58f7fe-6fc6-4703-a588-fa2558abc1d0",,"CES:  Kit para bebe (ropa)","CIEL:165474",
"e9200048-7c3d-4269-9b02-385745e0a236",,"SSA:  Alantoína alquitrán de hulla y clioquinol crema 0.2 g/100 g/ 5 g/100 g y 3 g/100 g - envase con 60 g.","CIEL:103349",
"bdfef4b2-6df5-44e2-8b6b-cbbc6257215e",,"SSA:  Alantoína y alquitrán de hulla de 20.0 mg / 9.4 mg / ml, suspensión dérmica, envase con 120 ml. - envase con 120 ml","CIEL:103349",
"54f1a7c3-a18f-469c-8172-f630cb1d3ba1",,"SSA:  Desogestrel y etinilestradiol de 0.15 mg/0.03 mg, tableta, envase con 21 tabletas. - 21 tabletas","CIEL:104421",
"172f7d64-c03c-452a-b1c4-8f6da5696cec",,"SSA:  Desogestrel y etinilestradiol de 0.15 mg/0.03 mg, tableta, envase con 28 tabletas (21 con hormonales y 7 sin hormonales). - 28 tabletas (21 con hormonales y 7 s","CIEL:104421",
"22a4ff98-cbe5-47ee-956c-bd8a811e17c5",,"SSA:  Estrogenos conjugados origen natural, grageas de .625 mg - envase con 42 grageas o tabletas","CIEL:104606",
"953f26a9-56a3-472e-9e16-68785aec6076",,"SSA:  Norelgestromina y etinilestradiol de 6 mg/0.60 mg, parche, envase con 3 parches. - 3 parches","CIEL:104626",
"a67b93bb-8b76-46d0-a615-10423d36685a",,"SSA:  Ezetimiba-simvastatina de 10 mg/ 20 mg, comprimido, envase con 14 comprimidos. - envase con 14 comprimidos.","CIEL:104633",
"4b5fa506-95c6-4de1-99a5-88e76a0a570e",,"SSA:  Lidocaína, clorhidrato de, glucosa monohidratada de 100 mg / 2 ml / 150 mg, solución inyectable al 5%, envase con 50 ampolletas con 2 ml. - 50 ampolletas con 2 ","CIEL:104735",
"1ffebf48-7526-4ff5-b508-c37fe5cf86e7",,"SSA:  Irbesartán - hidroclorotiazida de 150 mg/12.5 mg, tableta, envase con 28 tabletas. - envase con 28 tabletas.","CIEL:104831",
"abe21a9d-e871-4bf3-b6a4-060a48510e5d",,"SSA:  Telmisartán - hidroclorotiazida de 80.0 mg/12.5 mg, tableta, envase con 14 tabletas. - envase con 14 tabletas.","CIEL:104843",
"8fa3429d-50df-4c5b-8f82-43aa31c9f5a7",,"SSA:  Lidocaina-hidrocortisona ungüento 50 mg/2.5 mg/1g - envase","CIEL:104859",
"72e5bc59-6d8a-4022-a8c3-06bc1d9ee430",,"SSA:  Zinc y fenilefrina solución oftálmica 2.5 mg/1.2 mg/ ml - envase con gotero integral con 15 ml.","CIEL:105169",
"5215fb02-4bbb-44a9-9189-3a67a16bf52e",,"SSA:  Butilhioscina - metamizol gragea 10 mg/ 250 mg, - envase con 36 grageas","CIEL:431",
"7950aff1-dc8c-4edf-ab8e-6bef7ca6cbb0",,"SSA:  Butilhioscina - metamizol solución inyectable 20 mg/2.5 g/5 ml - envase con 5 ampolletas de 5 ml.","CIEL:431",
"32d9aa57-ada8-4b4a-9740-134388857a6e",,"SSA:  Butilhioscina (n butilbromuro de hioscina) - metamizol) de 20 mg / 2.5 g / 5 ml, solución inyectable, envase con 5 ampolletas de 5 ml. - 5 ampolletas con 5 ml","CIEL:431",
"50cbc609-51f2-4d6c-a8c3-c42468a065b5",,"SSA:  Butilhioscina, bromuro de o butilbromuro de hioscina de 10 mg, gragea o tableta, envase con 10 gragea o tabletas. - 10 grageas o tabletas","CIEL:431",
"da6e0210-e50f-4b02-9f5f-272d788f17e5",,"SSA:  Butilhioscina, bromuro de ó butilbromuro de hioscina de 20 mg, solución inyectable, envase con 3 ampolletas de 1 ml. - 3 ampolletas con 1.0 ml","CIEL:431",
"8b821cbf-17b0-47f0-990e-71ea443c1d68",,"SSA:  Acenocumarol de 4 mg, tableta, envase con 20 tabletas. - 20 tabletas","CIEL:70105",
"d2ab0ebe-142d-4432-a2cb-b9aa5588369b",,"SSA:  Acenocumarol de 4 mg, tableta, envase con 30 tabletas. - 30 tabletas","CIEL:70105",
"0e24eb98-62c4-459c-ba2e-dcdf540b93f9",,"SSA:  Alcohol desnaturalizado - envase con 20 l.","CIEL:70468",
"dda282c8-b7c4-4819-80bb-ecb971f03ffe",,"SSA:  Alcohol desnaturalizado. envase con 1 litro - envase con 1 l.","CIEL:70468",
"cd5c20b3-eb0a-4503-a554-da2cbe2c5e54",,"SSA:  Alopurinol de 100 mg, tableta, envase con 20 tabletas. - 20 tabletas","CIEL:70878",
"3283a994-fed5-476c-bb48-a0da010864d7",,"SSA:  Alopurinol de 100 mg, tableta, envase con 50 tabletas. - 50 tabletas","CIEL:70878",
"5d16bc35-0010-4cb2-b80d-73ee240ffe85",,"SSA:  Alopurinol de 300 mg, tableta, envase con 20 tabletas. - 20 tabletas","CIEL:70878",
"6e6420c5-86cf-4e03-bd9c-94ba3df11541",,"SSA:  Ambroxol, clorhidrato de de 30 mg, comprimido, envase con 20 comprimidos. - 20 comprimidos","CIEL:71028",
"4a2f10fa-3a78-48bf-8625-2e18d60267f3",,"SSA:  Ambroxol, clorhidrato de de 300 mg/100 ml, solución, envase con 120 ml y dosificador. - envase con 120 ml","CIEL:71028",
"0c9c83f2-1df1-496c-b049-a758cb1fe4b9",,"SSA:  Aminofilina de 250 mg/10 ml, solución inyectable, envase con 5 ampolletas de 10 ml. - 5 ampolletas de 10 ml","CIEL:71101",
"935e7623-5805-495c-8aaa-6fba21d03bcd",,"SSA:  Benzonatato perla cada perla contiene benzonatato 100 mg - envase con 20 perlas","CIEL:72053",
"ecb3bf0a-9c3f-432f-9996-402495ea7e3a",,"SSA:  Bismuto, subsalicilato de de 1.750 g/100ml, suspensión oral, envase con 240 ml. - envase con 240 ml","CIEL:72241",
"64d7a84c-7df3-42fd-bafa-bf215b77d743",,"SSA:  Bromocriptina, mesilato de (gt5) de cada tableta contiene: mesilato de bromocriptina equivalente a 2.5 mg de bromocriptina., tableta, envase con 14 tabletas. - ","CIEL:72411",
"b7356477-0fc7-4440-b2a4-eb7b3b816ffc",,"SSA:  Calcio comprimido efervescente cada comprimido contiene: lactato gluconato de calcio 2.94 g carbonato de calcio 300 mg equivalente a 500 mg de calcio ionizable.","CIEL:72660",
"67eaa08c-6ac9-4499-a20a-e926683114b9",,"SSA:  Hidròxido de calcio estuche base-catalizador, para sellar cavidades dentales. de hidróxido de calcio, compuesto autopolimerizable, dos pastas semilíquidas, base","CIEL:72682",
"df795a09-ec91-4e88-95dd-78e61dc5b3be",,"SSA:  Clortalidona (gt3) de 50 mg, tableta, envase con 20 tabletas. - envase con 20 tabletas.","CIEL:73338",
"ac030120-a550-49a9-9437-37beee2c0d24",,"SSA:  Cinitaprida granulado 1 mg 30 sobres - envase","CIEL:73429",
"ce86c588-0772-4ac3-bbf7-af9cb82a991f",,"SSA:  Cinitaprida, bitartrato de de 1 mg, comprimido, envase con 25 comprimidos. - 25 comprimidos","CIEL:73429",
